id,age,sex,trial,condition,choice,resp,rt,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff,sanity_check
23,25,male,2,new,a,0,9.21660000000884,49,45,-36,87,24,-26,19.33333333,28.33333333,-9,39.16063783,46.23370584,-7.073068005,-36,-26,-10,-0.7,0.14,-0.84,FALSE
23,25,male,3,new,a,0,0.8185000000000855,71,38,-70,91,1,-62,13,10,3,60.21627687,62.78534861,-2.56907174,-70,-62,-8,-0.55,0.21,-0.76,FALSE
23,25,male,4,new,a,0,1.052500000000009,44,31,-57,70,16,-50,6,12,-6,44.86275367,49.07137659,-4.208622918,-57,-50,-7,-0.66,-0.12,-0.54,FALSE
23,25,male,5,new,b,1,0.8589999999999236,62,44,-43,91,27,-37,21,27,-6,45.84757355,52.25578118,-6.408207634,-43,-37,-6,-0.63,0,-0.63,FALSE
23,25,male,6,new,b,1,0.9135000000001128,79,50,-10,95,17,-2,39.66666667,36.66666667,3,37.06151043,41.97088938,-4.90937895,-10,-2,-8,-0.4,0.6,-1,FALSE
23,25,male,7,new,a,0,0.8044999999999618,72,24,-83,93,6,-77,4.333333333,7.333333333,-3,64.78854494,69.40861298,-4.620068037,-83,-77,-6,-0.43,0.03,-0.46,FALSE
23,25,male,8,new,a,0,0.6589000000060423,45,26,-62,73,18,-55,3,12,-9,46.61187259,52.42772803,-5.815855439,-62,-55,-7,-0.62,-0.17,-0.45,FALSE
23,25,male,9,new,b,1,1.3604000000059386,69,45,-22,90,19,-17,30.66666667,30.66666667,0,38.50829636,44.45472103,-5.94642467,-22,-17,-5,-0.51,0.38,-0.89,FALSE
23,25,male,10,new,a,0,1.959500000000162,53,40,-78,88,6,-70,5,8,-3,58.92933621,64.51873113,-5.589394916,-78,-70,-8,-0.68,0.05,-0.73,FALSE
23,25,male,11,new,b,1,1.6529000000059568,42,23,-11,63,18,-9,18,24,-6,21.92411154,29.69848481,-7.774373273,-11,-9,-2,-0.33,0.29,-0.62,FALSE
23,25,male,12,new,a,0,1.695200000002842,73,23,-91,92,2,-89,1.666666667,1.666666667,0,68.63105873,73.89331649,-5.262257764,-91,-89,-2,-0.44,-0.01,-0.43,FALSE
23,25,male,13,new,a,0,1.7782999999969888,87,54,-16,96,14,-12,41.66666667,32.66666667,9,42.94440851,46.02414825,-3.079739742,-16,-12,-4,-0.41,0.54,-0.95,FALSE
23,25,male,14,new,a,0,1.5440000000000964,88,50,-27,96,11,-23,37,28,9,47.84001115,50.04664491,-2.206633761,-27,-23,-4,-0.39,0.47,-0.86,FALSE
23,25,male,15,new,a,0,0.998200000002953,56,21,-48,76,2,-40,9.666666667,12.66666667,-3,43.20750964,47.95368136,-4.74617172,-48,-40,-8,-0.38,0.32,-0.7,FALSE
23,25,male,16,new,a,0,1.028599999994185,69,50,-40,89,13,-32,26.33333333,23.33333333,3,47.54179448,49.93551397,-2.393719493,-40,-32,-8,-0.62,0.3,-0.92,FALSE
23,25,male,17,new,b,1,1.0166000000090207,68,60,-38,99,37,-28,30,36,-6,48.19405219,51.85235449,-3.658302303,-38,-28,-10,-0.69,-0.03,-0.66,FALSE
23,25,male,18,new,a,0,0.9618000000118628,68,52,-62,94,9,-54,19.33333333,16.33333333,3,57.88110419,60.64285247,-2.761748279,-62,-54,-8,-0.67,0.18,-0.85,FALSE
23,25,male,19,new,a,0,0.8650000000000091,89,36,-51,98,7,-49,24.66666667,18.66666667,6,57.71385353,60.5768566,-2.863003074,-51,-49,-2,-0.29,0.28,-0.57,FALSE
23,25,male,20,new,a,0,1.4040999999940595,47,44,-54,78,9,-50,12.33333333,12.33333333,0,46.92073695,52.3089115,-5.388174553,-54,-50,-4,-0.7,0.1,-0.8,FALSE
23,25,male,21,new,b,1,1.1740999999940414,32,24,-44,60,15,-36,4,13,-9,34.09789827,39.2173431,-5.119444829,-44,-36,-8,-0.68,-0.08,-0.6,FALSE
23,25,male,22,new,a,0,1.2708999999911157,80,38,-19,90,6,-15,33,27,6,40.57092555,45.36518489,-4.794259339,-19,-15,-4,-0.18,0.6,-0.78,FALSE
23,25,male,23,new,a,0,1.071600000008857,78,57,-50,98,6,-46,28.33333333,19.33333333,9,56.04958123,59.5389695,-3.489388273,-50,-46,-4,-0.63,0.32,-0.95,FALSE
23,25,male,24,new,a,0,2.645200000003115,58,27,-46,74,5,-40,13,13,0,43.59663596,46.88283268,-3.286196723,-46,-40,-6,-0.45,0.25,-0.7,FALSE
23,25,male,25,new,b,1,1.901400000006106,37,15,-44,59,10,-34,2.666666667,11.66666667,-9,34.19876541,37.9853773,-3.786611894,-44,-34,-10,-0.49,0.07,-0.56,FALSE
23,25,male,26,new,a,0,2.0104000000060296,54,51,-50,87,14,-46,18.33333333,18.33333333,0,48.33448274,54.3834125,-6.048929759,-50,-46,-4,-0.71,0.12,-0.83,FALSE
23,25,male,27,new,b,1,0.8650000000000091,43,31,-49,75,8,-40,8.333333333,14.33333333,-6,40.83571422,47.16166051,-6.325946295,-49,-40,-9,-0.66,0.2,-0.86,FALSE
23,25,male,28,new,b,1,0.7617999999968106,72,42,-20,78,6,-17,31.33333333,22.33333333,9,38.30868773,40.46672158,-2.158033852,-20,-17,-3,-0.4,0.54,-0.94,FALSE
23,25,male,29,new,a,0,1.4529000000059114,31,25,-52,57,4,-48,1.333333333,4.333333333,-3,37.79182745,42.86671851,-5.074891054,-52,-48,-4,-0.69,0.01,-0.7,FALSE
23,25,male,30,new,a,0,1.3317000000029111,75,48,-36,95,7,-33,29,23,6,47.26520919,53.46650042,-6.201291223,-36,-33,-3,-0.54,0.42,-0.96,FALSE
23,25,male,31,new,b,1,1.3740999999940868,38,17,-31,62,16,-27,8,17,-9,28.87905816,36.34097779,-7.461919633,-31,-27,-4,-0.44,0.04,-0.48,FALSE
23,25,male,32,new,a,0,0.7924000000061824,44,36,-47,66,12,-45,11,11,0,41.14203041,45.32107677,-4.17904636,-47,-45,-2,-0.69,-0.03,-0.66,FALSE
23,25,male,33,new,a,0,0.501400000006015,86,41,-34,96,4,-25,31,25,6,49.49747468,51.58165048,-2.084175801,-34,-25,-9,-0.29,0.54,-0.83,FALSE
23,25,male,34,new,b,1,0.5797999999970216,59,30,-17,77,20,-7,24,30,-6,31.31559782,35.0142828,-3.698684983,-17,-7,-10,-0.28,0.41,-0.69,FALSE
23,25,male,35,new,a,0,1.4832000000030805,73,53,-41,99,7,-39,28.33333333,22.33333333,6,49.70133019,57.37207993,-7.670749745,-41,-39,-2,-0.62,0.38,-1,FALSE
23,25,male,36,new,a,0,1.689200000002984,66,47,-58,95,21,-52,18.33333333,21.33333333,-3,54.53031777,60.01296156,-5.482643798,-58,-52,-6,-0.64,0.01,-0.65,FALSE
23,25,male,37,new,b,1,1.113599999993994,85,51,-7,92,14,-4,43,34,9,37.98245209,41.66533331,-3.682881223,-7,-4,-3,-0.31,0.61,-0.92,FALSE
23,25,male,38,new,a,0,1.3675999999938997,82,49,-19,98,16,-11,37.33333333,34.33333333,3,42.05023451,46.34891824,-4.298683734,-19,-11,-8,-0.39,0.53,-0.92,FALSE
23,25,male,39,new,a,0,0.7861000000089007,54,34,-67,84,8,-62,7,10,-3,52.95910372,59.62102537,-6.661921656,-67,-62,-5,-0.63,0.05,-0.68,FALSE
23,25,male,40,new,b,1,0.7740999999941778,80,48,-26,89,7,-21,34,25,9,44.39219151,46.6761895,-2.283997999,-26,-21,-5,-0.44,0.52,-0.96,FALSE
23,25,male,41,new,a,0,0.7862000000029639,38,36,-51,71,20,-41,7.666666667,16.66666667,-9,41.49163236,45.78451946,-4.292887105,-51,-41,-10,-0.71,-0.11,-0.6,FALSE
24,29,male,0,old,b,1,1.4540000000000646,61,54,-82,79,11,-75,11,5,6,65.82299497,63.01322612,2.809768844,-82,-75,-7,-0.7,-0.14,-0.56,FALSE
24,29,male,2,old,a,0,0.5576999999881309,63,2,-47,49,23,-45,6,9,-3,44.99629614,39.63163719,5.36465895,-47,-45,-2,0.13,-0.49,0.62,FALSE
24,29,male,3,old,a,0,0.5193999999761445,77,25,-58,53,45,-54,14.66666667,14.66666667,0,55.59576323,48.66438351,6.93137972,-58,-54,-4,-0.27,-0.69,0.42,FALSE
24,29,male,4,old,a,0,0.5362999999522344,83,23,-56,70,49,-51,16.66666667,22.66666667,-6,56.92294987,52.7909925,4.131957375,-56,-51,-5,-0.17,-0.62,0.45,FALSE
24,29,male,5,old,b,1,0.6833999999761318,80,2,-60,69,30,-50,7.333333333,16.33333333,-9,57.27904406,49.5333782,7.745665868,-60,-50,-10,0.14,-0.39,0.53,FALSE
24,29,male,6,old,a,0,0.43790000003582463,99,51,-13,95,36,-3,45.66666667,42.66666667,3,45.87906809,40.28509512,5.59397297,-13,-3,-10,-0.17,0.24,-0.41,FALSE
24,29,male,7,old,b,1,0.44000000000005457,66,31,-13,68,19,-3,28,28,0,32.3213036,29.67602849,2.645275119,-13,-3,-10,-0.14,0.43,-0.57,FALSE
24,29,male,8,old,b,1,0.5033999999761818,81,24,-16,74,4,-7,29.66666667,23.66666667,6,39.80228916,35.8732336,3.929055559,-16,-7,-9,0.21,0.66,-0.45,FALSE
24,29,male,9,old,b,1,0.5399999999999636,92,60,-21,99,43,-11,43.66666667,43.66666667,0,47.55581516,44.90978611,2.646029045,-21,-11,-10,-0.47,0.02,-0.49,FALSE
24,29,male,10,old,a,0,0.5006000000238373,91,67,-10,95,46,-2,49.33333333,46.33333333,3,43.08389748,39.60078563,3.483111855,-10,-2,-8,-0.55,0.01,-0.56,FALSE
24,29,male,11,old,b,1,0.4711000000238528,97,58,-61,98,20,-51,31.33333333,22.33333333,9,67.20284386,60.85136719,6.351476665,-61,-51,-10,-0.53,0.06,-0.59,FALSE
24,29,male,12,old,b,1,0.4544999999999391,56,42,-72,65,9,-66,8.666666667,2.666666667,6,57.32558087,53.66770185,3.657879018,-72,-66,-6,-0.68,-0.18,-0.5,FALSE
24,29,male,13,old,a,0,0.42479999995225626,67,19,-22,60,38,-16,21.33333333,27.33333333,-6,36.37153955,31.93048004,4.441059506,-22,-16,-6,0.1,-0.46,0.56,FALSE
24,29,male,14,old,b,1,0.3716999999880954,69,24,-23,60,43,-15,23.33333333,29.33333333,-6,37.56180093,32.10745846,5.454342465,-23,-15,-8,-0.03,-0.56,0.53,FALSE
24,29,male,15,old,b,1,2.982400000035682,93,64,-10,95,40,-6,49,43,6,43.36665386,41.28760912,2.079044738,-10,-6,-4,-0.48,0.11,-0.59,FALSE
24,29,male,16,old,a,0,3.267399999976078,80,72,-12,88,45,-2,46.66666667,43.66666667,3,41.61196409,36.7544404,4.857523695,-12,-2,-10,-0.69,-0.05,-0.64,FALSE
24,29,male,17,old,a,0,2.084300000011922,90,44,-48,88,16,-45,28.66666667,19.66666667,9,57.37207993,54.3588897,3.013190235,-48,-45,-3,-0.38,0.1,-0.48,FALSE
24,29,male,18,old,a,0,4.281300000011925,91,54,-88,96,14,-80,19,10,9,77.1535266,71.90734779,5.246178806,-88,-80,-8,-0.59,-0.08,-0.51,FALSE
24,29,male,19,old,a,0,2.385600000023828,67,11,-13,61,36,-5,21.66666667,30.66666667,-9,33.51948024,27.20702524,6.312455003,-13,-5,-8,0.45,-0.29,0.74,FALSE
24,29,male,20,old,b,1,1.4866000000238273,68,25,-12,60,2,-8,27,18,9,32.69046752,29.97776954,2.712697979,-12,-8,-4,0.09,0.65,-0.56,FALSE
24,29,male,21,old,a,0,2.1015999999642645,91,81,-24,99,44,-22,49.33333333,40.33333333,9,52.01495511,49.46603773,2.548917383,-24,-22,-2,-0.69,-0.11,-0.58,FALSE
24,29,male,22,old,b,1,2.916500000000042,80,10,-63,59,46,-60,9,15,-6,58.3837877,53.2979049,5.085882805,-63,-60,-3,-0.03,-0.68,0.65,FALSE
24,29,male,23,old,b,1,4.616499999999974,98,41,-24,75,68,-19,38.33333333,41.33333333,-3,49.8419725,42.75771535,7.084257142,-24,-19,-5,-0.08,-0.69,0.61,FALSE
24,29,male,24,old,a,0,2.141999999999939,93,58,-8,94,41,-1,47.66666667,44.66666667,3,41.87547678,38.87015422,3.005322563,-8,-1,-7,-0.36,0.14,-0.5,FALSE
24,29,male,25,old,a,0,1.5228000000118982,95,48,-30,71,67,-25,37.66666667,37.66666667,0,51.55148451,44.3421044,7.209380118,-30,-25,-5,-0.29,-0.7,0.41,FALSE
24,29,male,26,old,b,1,1.446400000035737,93,31,-8,70,68,-4,38.66666667,44.66666667,-6,41.5879256,34.42221505,7.165710549,-8,-4,-4,0.27,-0.71,0.98,FALSE
24,29,male,27,old,a,0,1.3951999999879945,75,4,-67,57,43,-61,4,13,-9,57.97125725,52.63712252,5.334134731,-67,-61,-6,0,-0.67,0.67,FALSE
24,29,male,28,old,b,1,1.0178000000119027,91,75,-12,94,55,-4,51.33333333,48.33333333,3,45.25728916,40.28509512,4.97219404,-12,-4,-8,-0.64,-0.24,-0.4,FALSE
24,29,male,29,old,b,1,1.33480000001191,55,15,-13,42,31,-7,19,22,-3,27.90459938,20.99206199,6.91253739,-13,-7,-6,0.21,-0.56,0.77,FALSE
24,29,male,30,old,b,1,1.268000000000029,53,8,-34,41,23,-28,9,12,-3,35.52463934,29.22327839,6.301360944,-34,-28,-6,0.04,-0.51,0.55,FALSE
24,29,male,31,old,a,0,3.16050000000007,76,3,-64,59,38,-55,5,14,-9,57.17225434,49.53786431,7.634390037,-64,-55,-9,0.05,-0.61,0.66,FALSE
24,29,male,32,old,b,1,2.077599999964264,64,24,-23,50,35,-20,21.66666667,21.66666667,0,35.55590278,30.09245014,5.463452634,-23,-20,-3,-0.1,-0.58,0.48,FALSE
24,29,male,33,old,b,1,2.484699999988038,88,33,-10,73,59,-3,37,43,-6,40.10818703,33.02524287,7.082944157,-10,-3,-7,0.15,-0.61,0.76,FALSE
24,29,male,34,old,b,1,1.0849000000357591,88,17,-44,82,43,-37,20.33333333,29.33333333,-9,53.94029621,49.5333782,4.406918017,-44,-37,-7,0.09,-0.39,0.48,FALSE
24,29,male,35,old,a,0,1.846599999964269,70,12,-66,45,34,-63,5.333333333,5.333333333,0,55.72152985,48.52719741,7.194332436,-66,-63,-3,-0.18,-0.68,0.5,FALSE
24,29,male,36,old,a,0,1.6902000000476392,74,43,-22,76,14,-13,31.66666667,25.66666667,6,40.00277768,37.25885428,2.743923402,-22,-13,-9,-0.4,0.44,-0.84,FALSE
24,29,male,37,old,a,0,1.4349000000356682,85,2,-81,57,52,-76,2,11,-9,67.76921622,61.55214591,6.217070303,-81,-76,-5,0,-0.7,0.7,FALSE
24,29,male,38,old,b,1,1.9840000000000373,84,27,-36,73,4,-29,25,16,9,49.01020302,42.49705872,6.513144298,-36,-29,-7,-0.06,0.4,-0.46,FALSE
24,29,male,39,old,b,1,1.943599999964249,83,50,-11,85,29,-1,40.66666667,37.66666667,3,38.93869826,35.64017708,3.298521182,-11,-1,-10,-0.35,0.35,-0.7,FALSE
24,29,male,40,old,b,1,0.8196000000237973,94,70,-40,98,38,-30,41.33333333,35.33333333,6,58.33999962,52.2897908,6.050208816,-40,-30,-10,-0.62,-0.08,-0.54,FALSE
24,29,male,41,old,a,0,6.890899999976114,99,35,-16,88,50,-11,39.33333333,42.33333333,-3,47.0484384,40.77853466,6.269903738,-16,-11,-5,0.14,-0.28,0.42,FALSE
24,29,male,42,old,b,1,1.3888000000118836,53,9,-17,37,30,-13,15,18,-3,28.89059824,22.10580618,6.784792065,-17,-13,-4,0.3,-0.65,0.95,FALSE
24,29,male,0,new,b,1,1.900599999964243,76,38,-12,82,9,-7,34,28,6,36.037018,38.73843914,-2.701421131,-12,-7,-5,-0.17,0.62,-0.79,FALSE
24,29,male,1,new,a,0,1.0674999999999957,84,38,-47,98,2,-43,25,19,6,54.26478293,58.80476171,-4.53997878,-47,-43,-4,-0.35,0.41,-0.76,FALSE
24,29,male,2,new,a,0,0.96730000001196,57,33,-39,75,10,-34,17,17,0,40.79215611,44.77350407,-3.981347961,-39,-34,-5,-0.53,0.23,-0.76,FALSE
24,29,male,3,new,a,0,0.9082000000477136,83,52,-36,96,9,-33,33,24,9,50.4050262,53.72150407,-3.31647787,-36,-33,-3,-0.51,0.4,-0.91,FALSE
24,29,male,4,new,b,1,1.03890000003571,35,19,-36,66,5,-26,6,15,-9,30.40833219,38.21866909,-7.810336894,-36,-26,-10,-0.56,0.37,-0.93,FALSE
24,29,male,5,new,a,0,1.0046999999881336,83,36,-11,86,2,-7,36,27,9,38.3753393,41.88078318,-3.505443879,-11,-7,-4,0,0.68,-0.68,FALSE
24,29,male,6,new,a,0,1.2055999999641926,67,34,-14,82,3,-7,29,26,3,33.2565783,39.80787192,-6.551293622,-14,-7,-7,-0.22,0.67,-0.89,FALSE
24,29,male,7,new,a,0,1.0358999999760954,65,35,-38,81,15,-34,20.66666667,20.66666667,0,43.25377312,47.1192341,-3.865460983,-38,-34,-4,-0.46,0.18,-0.64,FALSE
24,29,male,8,new,b,1,1.122000000000071,71,36,-38,93,11,-35,23,23,0,45.43860326,52.94021786,-7.501614591,-38,-35,-3,-0.41,0.33,-0.74,FALSE
24,29,male,9,new,a,0,1.237699999988081,73,35,-13,82,8,-4,31.66666667,28.66666667,3,35.18838192,38.02922853,-2.840846604,-13,-4,-9,-0.14,0.65,-0.79,FALSE
24,29,male,10,new,a,0,1.20439999997609,72,24,-26,91,16,-19,23.33333333,29.33333333,-6,40.01110957,45.88633299,-5.875223425,-26,-19,-7,-0.02,0.41,-0.43,FALSE
24,29,male,11,new,a,0,2.8294000000357755,67,58,-29,93,49,-19,32,41,-9,43.28972164,46.07240678,-2.782685138,-29,-19,-10,-0.68,-0.26,-0.42,FALSE
24,29,male,12,new,a,0,1.7934999999999943,74,29,-58,96,13,-55,15,18,-3,54.79051013,61.74679479,-6.956284661,-58,-55,-3,-0.37,0.12,-0.49,FALSE
24,29,male,13,new,b,1,0.7006000000238828,82,33,-22,91,7,-14,31,28,3,42.48136847,45.36518489,-2.883816424,-22,-14,-8,-0.07,0.6,-0.67,FALSE
24,29,male,14,new,a,0,1.2568999999762127,56,39,-80,86,11,-73,5,8,-3,60.50344343,64.94613152,-4.442688096,-80,-73,-7,-0.67,-0.07,-0.6,FALSE
24,29,male,15,new,b,1,3.3733999999761863,59,53,-70,91,2,-60,14,11,3,59.44745579,61.97311245,-2.525656659,-70,-60,-10,-0.7,0.21,-0.91,FALSE
24,29,male,16,new,a,0,1.37319999998806,82,41,-36,94,3,-28,29,23,6,48.91489207,51.77515492,-2.860262842,-36,-28,-8,-0.35,0.52,-0.87,FALSE
24,29,male,17,new,b,1,1.0194999999999936,65,61,-27,97,23,-21,33,33,0,42.45782221,48.68949236,-6.231670156,-27,-21,-6,-0.7,0.3,-1,FALSE
24,29,male,18,new,a,0,5.459100000023909,86,35,-10,92,6,-5,37,31,6,39.2173431,43.36665386,-4.149310754,-10,-5,-5,0.08,0.67,-0.59,FALSE
24,29,male,19,new,b,1,0.7979000000358383,94,45,-8,97,10,-3,43.66666667,34.66666667,9,41.65199742,44.39469438,-2.74269696,-8,-3,-5,-0.05,0.66,-0.71,FALSE
24,29,male,21,new,b,1,1.0203000000119573,75,60,-69,99,6,-66,22,13,9,64.63745044,67.54257916,-2.905128718,-69,-66,-3,-0.68,0.15,-0.83,FALSE
24,29,male,22,new,b,1,0.9221000000238746,74,56,-98,99,2,-96,10.66666667,1.666666667,9,77.18952145,79.60876557,-2.4192441160000002,-98,-96,-2,-0.68,-0.01,-0.67,FALSE
24,29,male,23,new,b,1,5.557699999988131,70,31,-60,87,5,-51,13.66666667,13.66666667,0,54.46915539,56.6705881,-2.20143271,-60,-51,-9,-0.45,0.23,-0.68,FALSE
24,29,male,24,new,a,0,2.9526999999881127,40,34,-14,62,29,-4,20,29,-9,24.16609195,26.94438717,-2.778295223,-14,-4,-10,-0.67,0,-0.67,FALSE
24,29,male,25,new,b,1,1.1128999999760936,76,31,-39,96,19,-29,22.66666667,28.66666667,-6,47.31689856,51.48678363,-4.169885078,-39,-29,-10,-0.26,0.28,-0.54,FALSE
24,29,male,26,new,b,1,2.48159999996426,62,43,-86,99,27,-80,6.333333333,15.33333333,-9,65.74867975,73.54061614,-7.79193639,-86,-80,-6,-0.66,-0.23,-0.43,FALSE
24,29,male,27,new,b,1,4.161600000023782,66,55,-73,97,23,-63,16,19,-3,63.09252465,65.38093504,-2.28841039,-73,-63,-10,-0.69,-0.09,-0.6,FALSE
24,29,male,28,new,b,1,1.3644000000357437,73,32,-44,95,17,-42,20.33333333,23.33333333,-3,48.47221426,56.10902086,-7.6368066,-44,-42,-2,-0.35,0.17,-0.52,FALSE
24,29,male,29,new,a,0,0.7764999999999418,85,45,-46,95,4,-42,28,19,9,54.81483984,56.92685365,-2.112013812,-46,-42,-4,-0.44,0.38,-0.82,FALSE
24,29,male,30,new,a,0,0.8715999999642463,63,62,-52,88,34,-49,24.33333333,24.33333333,0,53.97736151,56.34615239,-2.368790878,-52,-49,-3,-0.71,-0.25,-0.46,FALSE
24,29,male,31,new,b,1,0.8126000000238491,58,27,-28,78,17,-20,19,25,-6,35.56215217,40.40627014,-4.844117975,-28,-20,-8,-0.33,0.29,-0.62,FALSE
24,29,male,32,new,b,1,0.8582000000476455,59,34,-23,76,30,-18,23.33333333,29.33333333,-6,34.31552936,38.37823457,-4.062705208,-23,-18,-5,-0.44,-0.03,-0.41,FALSE
24,29,male,33,new,b,1,0.6834000000358174,45,40,-49,77,30,-44,12,21,-9,43.18178628,49.80629144,-6.624505153,-49,-44,-5,-0.7,-0.27,-0.43,FALSE
24,29,male,34,new,b,1,1.218499999999949,51,25,-16,72,5,-8,20,23,-3,27.58018612,35.05234181,-7.47215569,-16,-8,-8,-0.27,0.63,-0.9,FALSE
24,29,male,35,new,b,1,0.8066999999880409,59,17,-45,75,4,-39,10.33333333,13.33333333,-3,42.71871825,47.00590979,-4.287191544,-45,-39,-6,-0.23,0.29,-0.52,FALSE
24,29,male,36,new,a,0,1.0643999999761036,56,49,-15,84,31,-7,30,36,-6,31.94787421,37.31844941,-5.370575202,-15,-7,-8,-0.68,0.2,-0.88,FALSE
24,29,male,37,new,a,0,1.788899999976138,61,33,-4,66,7,-1,30,24,6,26.62079388,29.87752779,-3.25673391,-4,-1,-3,-0.17,0.67,-0.84,FALSE
24,29,male,38,new,a,0,0.9304999999999382,62,41,-30,88,24,-21,24.33333333,30.33333333,-6,39.36439452,44.723844,-5.359449486,-30,-21,-9,-0.56,0.21,-0.77,FALSE
24,29,male,39,new,b,1,1.2727999999523265,41,39,-29,73,26,-21,17,26,-9,32.53715825,38.3753393,-5.838181059,-29,-21,-8,-0.71,0,-0.71,FALSE
24,29,male,40,new,b,1,0.6989000000357919,62,55,-78,93,7,-70,13,10,3,64.41014413,66.57827473,-2.168130606,-78,-70,-8,-0.7,0.07,-0.77,FALSE
24,29,male,41,new,b,1,0.6476000000238855,60,59,-71,98,2,-61,16,13,3,61.51964456,65.37583651,-3.856191956,-71,-61,-10,-0.71,0.25,-0.96,FALSE
24,29,male,42,new,a,0,1.0256000000238146,75,51,-33,96,10,-31,31,25,6,46.30334761,52.92132525,-6.617977643,-33,-31,-2,-0.57,0.4,-0.97,FALSE
24,29,male,0,old,b,1,1.7285999999642172,70,57,-28,78,40,-19,33,33,0,43.45879274,39.90822806,3.550564686,-28,-19,-9,-0.66,-0.26,-0.4,FALSE
24,29,male,1,old,b,1,0.7512000000476746,82,31,-53,64,62,-48,20,26,-6,55.6596802,52.33227175,3.327408449,-53,-48,-5,-0.29,-0.71,0.42,FALSE
24,29,male,2,old,a,0,0.6376999999880582,58,38,-11,53,25,-2,28.33333333,25.33333333,3,28.98658694,22.45489306,6.531693879,-11,-2,-9,-0.46,0.02,-0.48,FALSE
24,29,male,3,old,a,0,1.2380000000000564,79,13,-40,74,33,-37,17.33333333,23.33333333,-6,48.67808085,45.82818153,2.849899325,-40,-37,-3,0.13,-0.31,0.44,FALSE
24,29,male,4,old,b,1,0.7872000000477328,73,52,-43,84,13,-33,27.33333333,21.33333333,6,50.4667107,48.12714642,2.339564283,-43,-33,-10,-0.62,0.25,-0.87,FALSE
24,29,male,5,old,b,1,0.9541000000239136,57,19,-12,42,29,-7,21.33333333,21.33333333,0,28.21740991,20.72572208,7.491687838,-12,-7,-5,0.12,-0.5,0.62,FALSE
24,29,male,6,old,b,1,1.1477000000477346,70,51,-43,75,10,-34,26,17,9,49.40310382,44.77350407,4.629599747,-43,-34,-9,-0.63,0.23,-0.86,FALSE
24,29,male,7,old,b,1,0.9393999999762171,79,63,-12,80,36,-4,43.33333333,37.33333333,6,39.6680672,34.30581421,5.362252988,-12,-4,-8,-0.62,0.06,-0.68,FALSE
24,29,male,8,old,a,0,0.8542000000477401,65,57,-40,69,18,-32,27.33333333,18.33333333,9,47.72374205,41.23375101,6.489991045,-40,-32,-8,-0.69,0.01,-0.7,FALSE
24,29,male,9,old,a,0,2.3282999999522644,46,32,-39,42,9,-30,13,7,6,37.21110945,29.42787794,7.783231513,-39,-30,-9,-0.63,-0.1,-0.53,FALSE
24,29,male,10,old,a,0,1.0538999999761245,98,42,-26,70,68,-24,38,38,0,50.70174224,43.84822307,6.853519172,-26,-24,-2,-0.12,-0.71,0.59,FALSE
24,29,male,11,old,b,1,2.502499999999941,82,11,-76,60,51,-67,5.666666667,14.66666667,-9,64.61338011,57.86382482,6.749555292,-76,-67,-9,-0.12,-0.69,0.57,FALSE
24,29,male,12,old,b,1,1.3605000000000018,96,19,-78,77,43,-74,12.33333333,15.33333333,-3,71.19144768,64.67525716,6.516190515,-78,-74,-4,-0.14,-0.56,0.42,FALSE
24,29,male,14,old,a,0,1.4368000000119991,46,30,-55,47,6,-50,7,1,6,44.32456054,39.75759885,4.566961681,-55,-50,-5,-0.64,-0.19,-0.45,FALSE
24,29,male,15,old,a,0,0.92040000003567,60,5,-41,53,30,-32,8,17,-9,41.28760912,35.89800366,5.389605459,-41,-32,-9,0.11,-0.5,0.61,FALSE
24,29,male,16,old,a,0,1.01039999997613,48,21,-20,41,36,-10,16.33333333,22.33333333,-6,27.95631513,22.9540604,5.002254727,-20,-10,-10,-0.25,-0.68,0.43,FALSE
24,29,male,17,old,a,0,1.1242999999523136,64,62,-48,70,29,-39,26,20,6,52.33227175,44.95182607,7.380445685,-48,-39,-9,-0.71,-0.29,-0.42,FALSE
24,29,male,18,old,b,1,1.3052999999523536,56,8,-52,40,33,-43,4,10,-6,44.18144407,37.58545818,6.595985888,-52,-43,-9,-0.14,-0.69,0.55,FALSE
24,29,male,19,old,a,0,0.88830000001200915,98,58,-16,96,41,-6,46.66666667,43.66666667,3,47.22522866,41.6839964,5.541232266,-16,-6,-10,-0.35,0.1,-0.45,FALSE
24,29,male,20,old,b,1,0.8466999999881182,59,9,-67,40,31,-61,0.333333333,3.333333333,-3,51.80304581,45.63867755,6.164368259,-67,-61,-6,-0.25,-0.69,0.44,FALSE
24,29,male,21,old,b,1,11.74059999996416,79,16,-61,58,42,-57,11.33333333,14.33333333,-3,57.24993935,50.86146762,6.388471726,-61,-57,-4,-0.12,-0.65,0.53,FALSE
24,29,male,22,old,b,1,1.6793999999762264,74,21,-46,56,42,-40,16.33333333,19.33333333,-3,49.10080334,42.34251869,6.758284654,-46,-40,-6,-0.14,-0.65,0.51,FALSE
24,29,male,23,old,b,1,3.6943999999762127,99,52,-13,90,75,-9,46,52,-6,45.92022067,43.56604182,2.354178852,-13,-9,-4,-0.19,-0.64,0.45,FALSE
24,29,male,24,old,a,0,0.9358999999761864,74,5,-55,57,19,-52,8,8,0,52.70673581,45.17373868,7.532997129,-55,-52,-3,0.09,-0.35,0.44,FALSE
