id,block,trial,outcome_a1,outcome_a2,prob_a1,prob_a2,outcome_b1,outcome_b2,prob_b1,prob_b2,choice,rt
4,1,76,0,0,1,1,14,-14,0.5,0.5,0,1.143
4,1,77,0,0,1,1,30,-19,0.5,0.5,0,1.567
4,1,78,0,0,1,1,24,-18,0.5,0.5,0,1.175
4,1,79,0,0,1,1,10,-12,0.5,0.5,0,1.152
4,1,80,0,0,1,1,40,-19,0.5,0.5,0,2.219
4,1,81,0,0,1,1,24,-9,0.5,0.5,1,1.183
4,1,82,0,0,1,1,16,-18,0.5,0.5,0,0.991
4,1,83,0,0,1,1,36,-12,0.5,0.5,1,2.36
4,1,84,0,0,1,1,26,-9,0.5,0.5,1,2.095
4,1,85,0,0,1,1,20,-12,0.5,0.5,0,2.239
4,1,86,0,0,1,1,24,-14,0.5,0.5,0,1.936
4,2,1,0,0,1,1,20,-5,0.5,0.5,1,1.44
4,2,2,0,0,1,1,22,-17,0.5,0.5,0,1.88
4,2,3,0,0,1,1,10,-16,0.5,0.5,0,0.779
4,2,4,0,0,1,1,38,-18,0.5,0.5,0,2.821
4,2,5,0,0,1,1,20,-14,0.5,0.5,0,1.067
4,2,6,0,0,1,1,14,-13,0.5,0.5,0,1.221
4,2,7,0,0,1,1,40,-8,0.5,0.5,0,0.001
4,2,8,0,0,1,1,32,-18,0.5,0.5,0,0.981
4,2,9,0,0,1,1,24,-8,0.5,0.5,1,0.908
4,2,10,0,0,1,1,36,-14,0.5,0.5,0,1.092
4,2,11,0,0,1,1,28,-6,0.5,0.5,1,1.7719999999999998
4,2,12,0,0,1,1,16,-14,0.5,0.5,0,1.394
4,2,13,0,0,1,1,14,-9,0.5,0.5,0,1.605
4,2,14,0,0,1,1,20,-13,0.5,0.5,0,0.98
4,2,15,0,0,1,1,30,-18,0.5,0.5,0,1.4369999999999998
4,2,16,0,0,1,1,14,-15,0.5,0.5,0,1.006
4,2,17,0,0,1,1,12,-12,0.5,0.5,0,1.027
4,2,18,0,0,1,1,24,-11,0.5,0.5,0,1.382
4,2,19,0,0,1,1,12,-10,0.5,0.5,0,0.885
4,2,20,0,0,1,1,16,-6,0.5,0.5,0,1.222
4,2,21,0,0,1,1,38,-20,0.5,0.5,0,1.653
4,2,22,0,0,1,1,28,-10,0.5,0.5,0,1.389
4,2,23,0,0,1,1,20,-7,0.5,0.5,1,1.1
4,2,24,0,0,1,1,38,-9,0.5,0.5,1,1.19
4,2,25,0,0,1,1,26,-12,0.5,0.5,0,1.367
4,2,26,0,0,1,1,10,-14,0.5,0.5,0,0.992
4,2,27,0,0,1,1,12,-13,0.5,0.5,0,0.998
4,2,28,0,0,1,1,24,-15,0.5,0.5,0,1.28
4,2,29,0,0,1,1,32,-15,0.5,0.5,0,0.902
4,2,30,0,0,1,1,36,-15,0.5,0.5,0,2.015
4,2,31,0,0,1,1,36,-18,0.5,0.5,0,1.64
4,2,32,0,0,1,1,12,-18,0.5,0.5,0,1.233
4,2,33,0,0,1,1,20,-9,0.5,0.5,1,1.369
4,2,34,0,0,1,1,16,-8,0.5,0.5,0,1.872
4,2,35,0,0,1,1,12,-20,0.5,0.5,0,1.183
4,2,36,0,0,1,1,22,-19,0.5,0.5,0,1.233
4,2,37,0,0,1,1,36,-9,0.5,0.5,1,1.449
4,2,38,0,0,1,1,26,-6,0.5,0.5,1,1.584
4,2,39,0,0,1,1,30,-5,0.5,0.5,1,1.568
4,2,40,0,0,1,1,36,-7,0.5,0.5,1,1.673
4,2,41,0,0,1,1,18,-10,0.5,0.5,0,1.503
4,2,42,0,0,1,1,30,-9,0.5,0.5,1,1.384
4,2,43,0,0,1,1,30,-12,0.5,0.5,1,1.826
4,2,44,0,0,1,1,14,-8,0.5,0.5,0,1.13
4,2,45,0,0,1,1,20,-19,0.5,0.5,0,1.649
4,2,46,0,0,1,1,28,-14,0.5,0.5,0,1.33
4,2,47,0,0,1,1,16,-17,0.5,0.5,0,1.091
4,2,48,0,0,1,1,26,-8,0.5,0.5,1,1.891
4,2,49,0,0,1,1,10,-17,0.5,0.5,0,0.865
4,2,50,0,0,1,1,12,-5,0.5,0.5,0,1.243
4,2,51,0,0,1,1,40,-6,0.5,0.5,1,1.148
4,2,52,0,0,1,1,36,-13,0.5,0.5,1,1.332
4,2,53,0,0,1,1,10,-9,0.5,0.5,0,0.93
4,2,54,0,0,1,1,34,-18,0.5,0.5,0,1.643
4,2,55,0,0,1,1,30,-15,0.5,0.5,0,1.093
4,2,56,0,0,1,1,18,-9,0.5,0.5,0,1.157
4,2,57,0,0,1,1,26,-20,0.5,0.5,0,1.364
4,2,58,0,0,1,1,36,-20,0.5,0.5,0,1.4069999999999998
4,2,59,0,0,1,1,22,-15,0.5,0.5,0,0.971
4,2,60,0,0,1,1,38,-8,0.5,0.5,1,1.858
4,2,61,0,0,1,1,28,-16,0.5,0.5,0,1.797
4,2,62,0,0,1,1,34,-12,0.5,0.5,0,1.908
4,2,63,0,0,1,1,28,-15,0.5,0.5,0,1.686
4,2,64,0,0,1,1,24,-17,0.5,0.5,0,1.213
4,2,65,0,0,1,1,28,-11,0.5,0.5,0,1.507
4,2,66,0,0,1,1,16,-9,0.5,0.5,0,1.62
4,2,67,0,0,1,1,22,-13,0.5,0.5,0,0.878
4,2,68,0,0,1,1,40,-11,0.5,0.5,1,1.67
4,2,69,0,0,1,1,28,-8,0.5,0.5,1,1.821
4,2,70,0,0,1,1,36,-16,0.5,0.5,0,1.382
4,2,71,0,0,1,1,20,-10,0.5,0.5,0,1.509
4,2,72,0,0,1,1,10,-18,0.5,0.5,0,1.366
4,2,73,0,0,1,1,40,-9,0.5,0.5,1,1.582
4,2,74,0,0,1,1,32,-7,0.5,0.5,1,2.204
4,2,75,0,0,1,1,40,-16,0.5,0.5,1,2.055
4,2,76,0,0,1,1,30,-17,0.5,0.5,0,1.582
4,2,77,0,0,1,1,24,-5,0.5,0.5,1,1.798
4,2,78,0,0,1,1,16,-7,0.5,0.5,0,1.966
4,2,79,0,0,1,1,22,-18,0.5,0.5,0,1.07
4,2,80,0,0,1,1,26,-19,0.5,0.5,0,1.079
4,2,81,0,0,1,1,24,-20,0.5,0.5,0,2.47
4,2,82,0,0,1,1,34,-6,0.5,0.5,0,0.001
4,2,83,0,0,1,1,24,-16,0.5,0.5,0,1.054
4,2,84,0,0,1,1,22,-6,0.5,0.5,1,1.632
4,2,85,0,0,1,1,12,-7,0.5,0.5,0,1.809
4,3,1,0,0,1,1,28,-17,0.5,0.5,0,1.745
4,3,2,0,0,1,1,14,-7,0.5,0.5,0,1.288
4,3,3,0,0,1,1,28,-18,0.5,0.5,0,1.231
4,3,4,0,0,1,1,16,-11,0.5,0.5,0,1.247
4,3,5,0,0,1,1,40,-20,0.5,0.5,0,1.204
4,3,6,0,0,1,1,18,-16,0.5,0.5,0,1.69
4,3,7,0,0,1,1,38,-11,0.5,0.5,1,1.482
4,3,8,0,0,1,1,36,-10,0.5,0.5,1,1.459
4,3,9,0,0,1,1,40,-18,0.5,0.5,0,1.492
4,3,10,0,0,1,1,10,-10,0.5,0.5,0,1.158
4,3,11,0,0,1,1,24,-6,0.5,0.5,1,1.492
4,3,12,0,0,1,1,20,-8,0.5,0.5,0,1.475
4,3,13,0,0,1,1,40,-12,0.5,0.5,1,2.2119999999999997
4,3,14,0,0,1,1,22,-10,0.5,0.5,0,1.205
4,3,15,0,0,1,1,18,-6,0.5,0.5,1,2.173
4,3,16,0,0,1,1,38,-16,0.5,0.5,0,1.148
4,3,17,0,0,1,1,30,-20,0.5,0.5,0,1.221
4,3,18,0,0,1,1,22,-14,0.5,0.5,0,1.406
4,3,19,0,0,1,1,18,-18,0.5,0.5,0,1.071
4,3,20,0,0,1,1,16,-19,0.5,0.5,0,1.245
4,3,21,0,0,1,1,24,-10,0.5,0.5,0,1.126
4,3,22,0,0,1,1,12,-19,0.5,0.5,0,1.078
4,3,23,0,0,1,1,28,-9,0.5,0.5,1,1.653
4,3,24,0,0,1,1,30,-10,0.5,0.5,1,1.039
4,3,25,0,0,1,1,18,-15,0.5,0.5,0,1.077
4,3,26,0,0,1,1,32,-14,0.5,0.5,0,1.6869999999999998
4,3,27,0,0,1,1,34,-11,0.5,0.5,1,1.118
4,3,28,0,0,1,1,38,-19,0.5,0.5,0,1.246
4,3,29,0,0,1,1,14,-10,0.5,0.5,0,1.214
4,3,30,0,0,1,1,34,-8,0.5,0.5,1,1.854
4,3,31,0,0,1,1,30,-11,0.5,0.5,1,1.23
4,3,32,0,0,1,1,32,-13,0.5,0.5,0,1.919
4,3,33,0,0,1,1,18,-11,0.5,0.5,0,1.4
4,3,34,0,0,1,1,30,-7,0.5,0.5,1,2.3040000000000003
4,3,35,0,0,1,1,18,-13,0.5,0.5,0,1.5119999999999998
4,3,36,0,0,1,1,14,-19,0.5,0.5,0,1.071
4,3,37,0,0,1,1,12,-11,0.5,0.5,0,0.856
4,3,38,0,0,1,1,10,-13,0.5,0.5,0,1.015
4,3,39,0,0,1,1,22,-16,0.5,0.5,0,2.511
4,3,40,0,0,1,1,12,-16,0.5,0.5,0,1.022
4,3,41,0,0,1,1,38,-17,0.5,0.5,0,1.465
4,3,42,0,0,1,1,40,-14,0.5,0.5,1,1.3769999999999998
4,3,43,0,0,1,1,22,-5,0.5,0.5,1,1.3119999999999998
4,3,44,0,0,1,1,16,-16,0.5,0.5,0,1.304
4,3,45,0,0,1,1,34,-5,0.5,0.5,1,1.904
4,3,46,0,0,1,1,10,-19,0.5,0.5,0,0.954
4,3,47,0,0,1,1,14,-16,0.5,0.5,0,0.985
4,3,48,0,0,1,1,30,-8,0.5,0.5,1,1.4240000000000002
4,3,49,0,0,1,1,34,-14,0.5,0.5,0,1.625
4,3,50,0,0,1,1,30,-14,0.5,0.5,0,1.209
4,3,51,0,0,1,1,26,-15,0.5,0.5,0,1.386
4,3,52,0,0,1,1,10,-20,0.5,0.5,0,1.131
4,3,53,0,0,1,1,34,-7,0.5,0.5,1,2.204
4,3,54,0,0,1,1,10,-5,0.5,0.5,0,1.474
4,3,55,0,0,1,1,20,-20,0.5,0.5,0,1.106
4,3,56,0,0,1,1,28,-20,0.5,0.5,0,1.243
4,3,57,0,0,1,1,36,-5,0.5,0.5,1,1.304
4,3,58,0,0,1,1,26,-7,0.5,0.5,1,1.737
4,3,59,0,0,1,1,26,-17,0.5,0.5,0,1.252
4,3,60,0,0,1,1,16,-15,0.5,0.5,0,1.788
4,3,61,0,0,1,1,26,-10,0.5,0.5,0,1.171
4,3,62,0,0,1,1,38,-15,0.5,0.5,0,1.628
4,3,63,0,0,1,1,26,-11,0.5,0.5,0,1.668
4,3,64,0,0,1,1,28,-5,0.5,0.5,1,1.636
4,3,65,0,0,1,1,14,-18,0.5,0.5,0,1.013
4,3,66,0,0,1,1,22,-12,0.5,0.5,0,1.541
4,3,67,0,0,1,1,34,-15,0.5,0.5,0,1.38
4,3,68,0,0,1,1,38,-13,0.5,0.5,0,2.508
4,3,69,0,0,1,1,10,-8,0.5,0.5,0,1.196
4,3,70,0,0,1,1,12,-9,0.5,0.5,0,1.334
4,3,71,0,0,1,1,36,-11,0.5,0.5,1,2.019
4,3,72,0,0,1,1,14,-5,0.5,0.5,0,1.14
4,3,73,0,0,1,1,22,-11,0.5,0.5,0,1.205
4,3,74,0,0,1,1,18,-19,0.5,0.5,0,1.23
4,3,75,0,0,1,1,22,-8,0.5,0.5,1,1.574
4,3,76,0,0,1,1,38,-6,0.5,0.5,1,1.215
4,3,77,0,0,1,1,12,-8,0.5,0.5,0,1.038
4,3,78,0,0,1,1,14,-11,0.5,0.5,0,0.904
4,3,79,0,0,1,1,32,-12,0.5,0.5,0,2.439
4,3,80,0,0,1,1,20,-11,0.5,0.5,0,1.1740000000000002
4,3,81,0,0,1,1,26,-14,0.5,0.5,0,0.902
4,3,82,0,0,1,1,32,-8,0.5,0.5,1,2.175
4,3,83,0,0,1,1,40,-17,0.5,0.5,0,2.015
4,3,84,0,0,1,1,20,-17,0.5,0.5,0,1.199
4,3,85,0,0,1,1,24,-19,0.5,0.5,0,1.17
5,1,6,0,0,1,1,26,-13,0.5,0.5,1,0.001
5,1,54,0,0,1,1,32,-5,0.5,0.5,1,0.001
5,1,55,0,0,1,1,34,-9,0.5,0.5,1,2.138
5,1,56,0,0,1,1,28,-7,0.5,0.5,1,1.672
5,1,58,0,0,1,1,38,-5,0.5,0.5,1,1.474
5,1,60,0,0,1,1,10,-11,0.5,0.5,0,2.2030000000000003
5,1,63,0,0,1,1,38,-7,0.5,0.5,0,0.001
5,1,64,0,0,1,1,30,-6,0.5,0.5,1,2.385
5,1,65,0,0,1,1,26,-18,0.5,0.5,0,1.722
5,1,67,0,0,1,1,16,-12,0.5,0.5,0,2.738
5,1,68,0,0,1,1,22,-20,0.5,0.5,0,1.966
5,1,69,0,0,1,1,12,-17,0.5,0.5,0,2.471
5,1,71,0,0,1,1,18,-20,0.5,0.5,1,0.001
5,1,73,0,0,1,1,32,-6,0.5,0.5,1,2.346
5,1,75,0,0,1,1,40,-10,0.5,0.5,1,1.97
5,1,76,0,0,1,1,14,-14,0.5,0.5,0,1.805
5,1,77,0,0,1,1,30,-19,0.5,0.5,0,2.483
5,1,79,0,0,1,1,10,-12,0.5,0.5,0,0.001
5,1,82,0,0,1,1,16,-18,0.5,0.5,0,1.694
5,1,83,0,0,1,1,36,-12,0.5,0.5,0,2.6719999999999997
5,1,85,0,0,1,1,20,-12,0.5,0.5,1,0.001
5,2,1,0,0,1,1,20,-5,0.5,0.5,1,1.536
5,2,2,0,0,1,1,22,-17,0.5,0.5,1,1.906
5,2,3,0,0,1,1,10,-16,0.5,0.5,0,1.21
5,2,4,0,0,1,1,38,-18,0.5,0.5,0,1.443
5,2,5,0,0,1,1,20,-14,0.5,0.5,0,1.724
5,2,6,0,0,1,1,14,-13,0.5,0.5,0,1.62
5,2,7,0,0,1,1,40,-8,0.5,0.5,0,1.2819999999999998
5,2,8,0,0,1,1,32,-18,0.5,0.5,0,1.7480000000000002
5,2,9,0,0,1,1,24,-8,0.5,0.5,1,1.659
5,2,10,0,0,1,1,36,-14,0.5,0.5,0,1.924
5,2,11,0,0,1,1,28,-6,0.5,0.5,1,2.501
5,2,12,0,0,1,1,16,-14,0.5,0.5,0,1.4280000000000002
5,2,13,0,0,1,1,14,-9,0.5,0.5,1,2.145
5,2,15,0,0,1,1,30,-18,0.5,0.5,0,0.001
5,2,16,0,0,1,1,14,-15,0.5,0.5,0,1.661
5,2,17,0,0,1,1,12,-12,0.5,0.5,0,1.156
5,2,18,0,0,1,1,24,-11,0.5,0.5,0,1.39
5,2,19,0,0,1,1,12,-10,0.5,0.5,0,2.004
5,2,20,0,0,1,1,16,-6,0.5,0.5,1,1.3730000000000002
5,2,21,0,0,1,1,38,-20,0.5,0.5,0,1.6669999999999998
5,2,22,0,0,1,1,28,-10,0.5,0.5,0,1.942
5,2,23,0,0,1,1,20,-7,0.5,0.5,1,1.317
5,2,24,0,0,1,1,38,-9,0.5,0.5,1,1.014
5,2,25,0,0,1,1,26,-12,0.5,0.5,0,1.767
5,2,26,0,0,1,1,10,-14,0.5,0.5,0,2.551
5,2,27,0,0,1,1,12,-13,0.5,0.5,0,1.3019999999999998
5,2,28,0,0,1,1,24,-15,0.5,0.5,0,2.264
5,2,30,0,0,1,1,36,-15,0.5,0.5,1,0.001
5,2,31,0,0,1,1,36,-18,0.5,0.5,1,2.744
5,2,32,0,0,1,1,12,-18,0.5,0.5,0,1.168
5,2,33,0,0,1,1,20,-9,0.5,0.5,1,1.232
5,2,34,0,0,1,1,16,-8,0.5,0.5,0,2.271
5,2,35,0,0,1,1,12,-20,0.5,0.5,0,1.975
5,2,36,0,0,1,1,22,-19,0.5,0.5,0,1.569
5,2,37,0,0,1,1,36,-9,0.5,0.5,1,2.673
5,2,38,0,0,1,1,26,-6,0.5,0.5,1,1.615
5,2,39,0,0,1,1,30,-5,0.5,0.5,1,1.288
5,2,40,0,0,1,1,36,-7,0.5,0.5,1,1.455
5,2,41,0,0,1,1,18,-10,0.5,0.5,0,1.911
5,2,42,0,0,1,1,30,-9,0.5,0.5,1,1.383
5,2,43,0,0,1,1,30,-12,0.5,0.5,0,2.705
5,2,45,0,0,1,1,20,-19,0.5,0.5,0,0.001
5,2,47,0,0,1,1,16,-17,0.5,0.5,0,0.001
5,2,48,0,0,1,1,26,-8,0.5,0.5,1,1.834
5,2,50,0,0,1,1,12,-5,0.5,0.5,0,0.001
5,2,51,0,0,1,1,40,-6,0.5,0.5,1,1.106
5,2,52,0,0,1,1,36,-13,0.5,0.5,1,1.49
5,2,53,0,0,1,1,10,-9,0.5,0.5,0,1.763
5,2,55,0,0,1,1,30,-15,0.5,0.5,0,0.001
5,2,56,0,0,1,1,18,-9,0.5,0.5,0,2.938
5,2,57,0,0,1,1,26,-20,0.5,0.5,0,2.108
5,2,58,0,0,1,1,36,-20,0.5,0.5,0,2.002
5,2,59,0,0,1,1,22,-15,0.5,0.5,0,2.611
5,2,60,0,0,1,1,38,-8,0.5,0.5,1,2.419
5,2,61,0,0,1,1,28,-16,0.5,0.5,0,2.325
5,2,62,0,0,1,1,34,-12,0.5,0.5,0,2.676
5,2,63,0,0,1,1,28,-15,0.5,0.5,0,2.8289999999999997
5,2,65,0,0,1,1,28,-11,0.5,0.5,0,0.001
5,2,66,0,0,1,1,16,-9,0.5,0.5,0,2.861
5,2,67,0,0,1,1,22,-13,0.5,0.5,0,2.229
5,2,68,0,0,1,1,40,-11,0.5,0.5,1,2.278
5,2,70,0,0,1,1,36,-16,0.5,0.5,1,0.001
5,2,71,0,0,1,1,20,-10,0.5,0.5,0,2.135
5,2,72,0,0,1,1,10,-18,0.5,0.5,0,1.733
5,2,74,0,0,1,1,32,-7,0.5,0.5,1,0.001
5,2,76,0,0,1,1,30,-17,0.5,0.5,1,0.001
5,2,77,0,0,1,1,24,-5,0.5,0.5,1,1.991
5,2,78,0,0,1,1,16,-7,0.5,0.5,1,2.336
5,2,79,0,0,1,1,22,-18,0.5,0.5,0,1.5659999999999998
5,2,80,0,0,1,1,26,-19,0.5,0.5,0,2.0469999999999997
5,2,81,0,0,1,1,24,-20,0.5,0.5,0,1.335
5,2,82,0,0,1,1,34,-6,0.5,0.5,1,2.07
5,2,84,0,0,1,1,22,-6,0.5,0.5,1,0.001
5,2,85,0,0,1,1,12,-7,0.5,0.5,0,2.448
5,3,1,0,0,1,1,28,-17,0.5,0.5,1,2.528
5,3,2,0,0,1,1,14,-7,0.5,0.5,0,1.732
5,3,3,0,0,1,1,28,-18,0.5,0.5,0,1.972
5,3,4,0,0,1,1,16,-11,0.5,0.5,0,1.412
5,3,5,0,0,1,1,40,-20,0.5,0.5,0,2.113
5,3,6,0,0,1,1,18,-16,0.5,0.5,0,1.173
5,3,7,0,0,1,1,38,-11,0.5,0.5,0,2.605
5,3,8,0,0,1,1,36,-10,0.5,0.5,1,1.901
5,3,9,0,0,1,1,40,-18,0.5,0.5,1,2.925
5,3,10,0,0,1,1,10,-10,0.5,0.5,0,1.405
5,3,11,0,0,1,1,24,-6,0.5,0.5,1,2.423
5,3,12,0,0,1,1,20,-8,0.5,0.5,1,1.671
5,3,13,0,0,1,1,40,-12,0.5,0.5,1,2.607
5,3,14,0,0,1,1,22,-10,0.5,0.5,0,2.062
5,3,15,0,0,1,1,18,-6,0.5,0.5,1,2.2880000000000003
5,3,16,0,0,1,1,38,-16,0.5,0.5,1,2.201
5,3,17,0,0,1,1,30,-20,0.5,0.5,0,2.456
5,3,19,0,0,1,1,18,-18,0.5,0.5,1,0.001
5,3,20,0,0,1,1,16,-19,0.5,0.5,0,1.352
5,3,21,0,0,1,1,24,-10,0.5,0.5,0,2.8339999999999996
5,3,22,0,0,1,1,12,-19,0.5,0.5,0,1.67
5,3,23,0,0,1,1,28,-9,0.5,0.5,1,2.3680000000000003
5,3,24,0,0,1,1,30,-10,0.5,0.5,1,2.608
5,3,25,0,0,1,1,18,-15,0.5,0.5,0,2.079
5,3,26,0,0,1,1,32,-14,0.5,0.5,0,2.657
5,3,28,0,0,1,1,38,-19,0.5,0.5,1,0.001
5,3,29,0,0,1,1,14,-10,0.5,0.5,0,1.594
5,3,30,0,0,1,1,34,-8,0.5,0.5,1,2.376
5,3,31,0,0,1,1,30,-11,0.5,0.5,1,1.703
5,3,32,0,0,1,1,32,-13,0.5,0.5,1,2.1519999999999997
5,3,33,0,0,1,1,18,-11,0.5,0.5,0,1.861
5,3,34,0,0,1,1,30,-7,0.5,0.5,1,1.257
5,3,35,0,0,1,1,18,-13,0.5,0.5,0,2.377
5,3,36,0,0,1,1,14,-19,0.5,0.5,0,1.4680000000000002
5,3,37,0,0,1,1,12,-11,0.5,0.5,0,1.131
5,3,38,0,0,1,1,10,-13,0.5,0.5,0,1.145
5,3,39,0,0,1,1,22,-16,0.5,0.5,0,0.745
5,3,40,0,0,1,1,12,-16,0.5,0.5,0,1.18
5,3,42,0,0,1,1,40,-14,0.5,0.5,1,0.001
5,3,43,0,0,1,1,22,-5,0.5,0.5,1,2.546
5,3,44,0,0,1,1,16,-16,0.5,0.5,0,1.178
5,3,45,0,0,1,1,34,-5,0.5,0.5,1,1.212
5,3,46,0,0,1,1,10,-19,0.5,0.5,0,1.828
5,3,47,0,0,1,1,14,-16,0.5,0.5,0,0.9
5,3,48,0,0,1,1,30,-8,0.5,0.5,1,1.203
5,3,49,0,0,1,1,34,-14,0.5,0.5,0,2.844
5,3,50,0,0,1,1,30,-14,0.5,0.5,1,2.147
5,3,52,0,0,1,1,10,-20,0.5,0.5,0,0.001
5,3,53,0,0,1,1,34,-7,0.5,0.5,1,0.939
5,3,54,0,0,1,1,10,-5,0.5,0.5,0,2.2769999999999997
5,3,55,0,0,1,1,20,-20,0.5,0.5,0,1.979
5,3,56,0,0,1,1,28,-20,0.5,0.5,0,1.78
5,3,57,0,0,1,1,36,-5,0.5,0.5,1,1.4980000000000002
5,3,58,0,0,1,1,26,-7,0.5,0.5,1,2.126
5,3,59,0,0,1,1,26,-17,0.5,0.5,1,2.9730000000000003
5,3,60,0,0,1,1,16,-15,0.5,0.5,0,0.99
5,3,61,0,0,1,1,26,-10,0.5,0.5,0,1.485
5,3,62,0,0,1,1,38,-15,0.5,0.5,0,1.735
5,3,63,0,0,1,1,26,-11,0.5,0.5,0,2.5340000000000003
5,3,64,0,0,1,1,28,-5,0.5,0.5,1,1.503
5,3,65,0,0,1,1,14,-18,0.5,0.5,0,1.445
5,3,66,0,0,1,1,22,-12,0.5,0.5,0,2.015
5,3,67,0,0,1,1,34,-15,0.5,0.5,0,1.71
5,3,68,0,0,1,1,38,-13,0.5,0.5,1,2.734
5,3,69,0,0,1,1,10,-8,0.5,0.5,0,1.3019999999999998
5,3,71,0,0,1,1,36,-11,0.5,0.5,0,0.001
5,3,72,0,0,1,1,14,-5,0.5,0.5,1,1.863
5,3,73,0,0,1,1,22,-11,0.5,0.5,0,2.267
5,3,74,0,0,1,1,18,-19,0.5,0.5,0,1.6869999999999998
5,3,75,0,0,1,1,22,-8,0.5,0.5,1,1.432
5,3,76,0,0,1,1,38,-6,0.5,0.5,1,2.154
5,3,77,0,0,1,1,12,-8,0.5,0.5,0,2.217
5,3,78,0,0,1,1,14,-11,0.5,0.5,0,2.103
5,3,79,0,0,1,1,32,-12,0.5,0.5,0,1.848
5,3,80,0,0,1,1,20,-11,0.5,0.5,0,1.921
5,3,82,0,0,1,1,32,-8,0.5,0.5,1,0.008
5,3,83,0,0,1,1,40,-17,0.5,0.5,0,2.424
5,3,84,0,0,1,1,20,-17,0.5,0.5,0,1.466
5,3,85,0,0,1,1,24,-19,0.5,0.5,0,1.737
6,1,1,0,0,1,1,20,-15,0.5,0.5,0,1.045
6,1,2,0,0,1,1,18,-12,0.5,0.5,0,0.919
6,1,3,0,0,1,1,10,-15,0.5,0.5,0,0.688
6,1,4,0,0,1,1,34,-16,0.5,0.5,1,1.034
6,1,5,0,0,1,1,18,-5,0.5,0.5,1,0.906
6,1,6,0,0,1,1,26,-13,0.5,0.5,1,1.178
6,1,7,0,0,1,1,32,-17,0.5,0.5,0,1.069
6,1,8,0,0,1,1,16,-5,0.5,0.5,1,0.8079999999999999
6,1,9,0,0,1,1,22,-7,0.5,0.5,1,0.8
6,1,10,0,0,1,1,36,-8,0.5,0.5,1,0.987
6,1,11,0,0,1,1,16,-10,0.5,0.5,0,0.831
6,1,12,0,0,1,1,30,-13,0.5,0.5,1,1.087
6,1,13,0,0,1,1,14,-17,0.5,0.5,0,0.893
6,1,14,0,0,1,1,28,-19,0.5,0.5,0,1.351
6,1,15,0,0,1,1,14,-20,0.5,0.5,0,0.928
6,1,16,0,0,1,1,26,-16,0.5,0.5,0,0.923
6,1,17,0,0,1,1,40,-5,0.5,0.5,1,0.931
6,1,18,0,0,1,1,28,-12,0.5,0.5,0,1.109
6,1,19,0,0,1,1,20,-16,0.5,0.5,0,0.92
6,1,20,0,0,1,1,26,-5,0.5,0.5,1,0.921
6,1,21,0,0,1,1,32,-20,0.5,0.5,1,1.056
6,1,22,0,0,1,1,18,-17,0.5,0.5,0,0.912
6,1,23,0,0,1,1,20,-6,0.5,0.5,1,0.912
6,1,24,0,0,1,1,20,-18,0.5,0.5,0,1.125
6,1,25,0,0,1,1,40,-7,0.5,0.5,1,0.8370000000000001
6,1,26,0,0,1,1,36,-6,0.5,0.5,1,0.737
6,1,27,0,0,1,1,16,-20,0.5,0.5,0,0.784
6,1,28,0,0,1,1,40,-15,0.5,0.5,1,1.115
6,1,29,0,0,1,1,10,-6,0.5,0.5,0,0.996
6,1,30,0,0,1,1,12,-15,0.5,0.5,0,1.061
6,1,31,0,0,1,1,34,-17,0.5,0.5,1,0.952
6,1,32,0,0,1,1,18,-14,0.5,0.5,0,0.8490000000000001
6,1,33,0,0,1,1,40,-13,0.5,0.5,1,1.056
6,1,34,0,0,1,1,32,-19,0.5,0.5,1,1.294
6,1,35,0,0,1,1,14,-12,0.5,0.5,0,0.865
6,1,36,0,0,1,1,32,-10,0.5,0.5,1,1.226
6,1,37,0,0,1,1,36,-17,0.5,0.5,1,0.982
6,1,38,0,0,1,1,28,-13,0.5,0.5,0,1.401
6,1,39,0,0,1,1,34,-13,0.5,0.5,1,0.94
6,1,40,0,0,1,1,38,-14,0.5,0.5,1,1.097
6,1,41,0,0,1,1,32,-11,0.5,0.5,1,0.889
6,1,42,0,0,1,1,32,-9,0.5,0.5,1,0.882
6,1,43,0,0,1,1,30,-16,0.5,0.5,1,0.948
6,1,44,0,0,1,1,34,-10,0.5,0.5,1,1.274
6,1,45,0,0,1,1,18,-8,0.5,0.5,0,1.3869999999999998
6,1,46,0,0,1,1,34,-20,0.5,0.5,0,0.913
6,1,47,0,0,1,1,32,-16,0.5,0.5,0,1.135
6,1,48,0,0,1,1,24,-12,0.5,0.5,0,1.226
6,1,49,0,0,1,1,38,-12,0.5,0.5,1,1.15
6,1,50,0,0,1,1,38,-10,0.5,0.5,1,0.773
6,1,51,0,0,1,1,24,-7,0.5,0.5,1,0.845
6,1,52,0,0,1,1,16,-13,0.5,0.5,0,1.039
6,1,53,0,0,1,1,36,-19,0.5,0.5,1,1.195
6,1,54,0,0,1,1,32,-5,0.5,0.5,1,0.8640000000000001
6,1,55,0,0,1,1,34,-9,0.5,0.5,1,0.797
6,1,56,0,0,1,1,28,-7,0.5,0.5,1,1.075
6,1,57,0,0,1,1,24,-13,0.5,0.5,0,1.679
6,1,58,0,0,1,1,38,-5,0.5,0.5,1,0.922
6,1,59,0,0,1,1,22,-9,0.5,0.5,0,1.109
6,1,60,0,0,1,1,10,-11,0.5,0.5,0,0.8240000000000001
6,1,61,0,0,1,1,12,-14,0.5,0.5,0,1.082
