subject,condition,lambda,alpha,tau,gamma,intercept_lambda,intercept_alpha,intercept_tau,intercept_gamma,b_lambda,b_alpha,b_tau,b_gamma,mu_lambda,mu_alpha,mu_tau,mu_gamma,sim_id
40,2,2.637131348851016,0.4053593253978769,1.9584460079120614,0.7197251138868804,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
41,1,2.5311743057975566,0.484103771815238,2.2509273216008534,0.924363889838446,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
41,2,2.094284096954035,0.47553358825800834,2.2324907254053166,0.5255206063717839,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
42,1,2.4887499635994983,0.44027733301231015,2.132045547820414,0.8801874068514943,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
42,2,2.581343442240962,0.3436532251536686,1.986956611300539,0.855203146923321,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
43,1,2.519851240075686,0.3867930150566507,2.3673195639128806,0.6592187163107057,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
43,2,2.1650848273248977,0.7279618160438195,2.3288572176245195,0.635892552405649,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
44,1,2.253640310811109,0.6686879625088025,2.5736958416591613,0.7736574705040381,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
44,2,1.840030628194675,0.4915971936165717,1.9207735142244002,0.5924666262888391,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
45,1,2.581380887643653,0.4463462069515347,2.6552900996795046,0.734594069681609,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
45,2,2.5982006645029925,0.5855386978870123,2.5410764479512995,0.8124694640208858,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
46,1,2.127191019579963,0.6371109448296066,2.36479938485412,0.9248779617482061,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
46,2,1.8599602563280593,0.508395516323438,2.6497302796128923,0.8977861464278387,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
47,1,2.832306917997853,0.49855285431700747,2.0613325668750524,0.9286021667468365,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
47,2,2.6629981176799826,0.48518329642498104,2.0176349799385576,0.799491070724474,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
48,1,2.472168393626553,0.5627470953787027,2.0235314155542756,0.7405407590339083,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
48,2,2.167372759736916,0.5181208478684252,2.35153460513793,0.7230438653074396,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
49,1,2.7222989683539005,0.599425930618515,2.1683153681775282,0.8413277850016553,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
49,2,2.080026651103952,0.5232058598893276,2.2953166182449416,1.0073089229969778,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
50,1,2.270561514980605,0.37782241150725904,2.370687100168172,0.7125298507558527,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
50,2,1.920353871709044,0.4923353127355756,2.426603220737961,0.6831799412878142,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
51,1,2.5120552798417757,0.7003500961090605,2.5800984889845533,1.0571668545692106,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
51,2,2.4293727821366464,0.5829555623273875,2.415969450187262,0.9193427108253877,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
52,1,2.2873951593303676,0.5379520567799303,2.3906821386737236,0.9353136348167348,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
52,2,1.8260083325595333,0.6450592583337795,2.17360071065031,0.9711756748489189,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
53,1,2.2803145004181355,0.5153367338193,2.078473867540709,0.653827269329376,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
53,2,1.5631502595084854,0.5425007919065287,2.2149196022171584,0.6708368136577895,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
54,1,2.408156343271701,0.6609456425747617,2.388707033936772,1.0060008243135898,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
54,2,2.0093396260489693,0.7339422992237029,2.192660384143813,0.8547832462855,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
55,1,2.0760990417024754,0.5566896074210383,2.081084893354268,0.7501361531395934,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
55,2,2.2041744786340147,0.5381026486836753,2.2084328532838113,0.677922455952985,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
56,1,2.5697072176844404,0.5487883864753491,2.1236024966213036,0.8924334023709983,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
56,2,2.374646395303372,0.540115010457754,2.5072032553340375,0.7329941222316031,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
57,1,2.71271260075896,0.49638762101869705,2.0314007049742684,0.9568238532475427,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
57,2,2.2636775082395237,0.5911390257979958,2.0313286409709987,0.8222488480775954,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
58,1,2.4144698196395797,0.47114581206350536,1.9068713241728494,0.875231693517894,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
58,2,2.1660323436218984,0.5385442890994919,2.0557205976407147,0.6318163328615224,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
59,1,2.084630388538178,0.5003865647701559,2.403759198498654,0.5420650131361494,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
59,2,1.916933051366384,0.5111972556750481,2.049943440257835,0.5021228927399718,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
60,1,2.325610370256591,0.3125372929806452,2.5863241780241197,0.9367806955578543,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
60,2,2.07627993258405,0.4224435157630879,2.637897356209543,0.7636506462334118,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
61,1,2.171401055131735,0.4476307941452627,2.2314614621068958,0.676870709838694,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
61,2,2.118592460576,0.4344269287048821,1.8121864513322827,0.5247950318667989,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
62,1,2.395429959893641,0.542673153631651,2.1359224926668463,1.0990179965698779,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
62,2,1.711752218925846,0.5217759119080169,2.246121130995223,0.8823966331221688,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
63,1,2.3600787998998043,0.3895048198623363,2.56740419686778,1.0146838677084138,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
63,2,2.2918160580725524,0.413110302981587,2.2137621438774397,0.8076435777712421,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
64,1,2.2475155304324175,0.6211341711938902,2.0057678163579533,0.8860114340676102,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
64,2,1.7700776453987885,0.6306865941890026,2.03846996292033,0.9140059717530037,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
65,1,2.1302467504065214,0.6007802840473369,1.9539373436576353,0.8119091710531527,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
65,2,2.021009191425486,0.5982959772174478,2.2567091113502973,0.857671132874141,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
66,1,1.930216523439332,0.44182319497831424,2.4673230792506486,0.8214430969966859,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
66,2,1.9124472240565633,0.3104490204826383,2.321364032880872,0.6736320411261603,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
67,1,2.5987866058083156,0.6746526645105659,2.383956213250192,0.7268883520134286,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
67,2,2.352115861334263,0.568844891931803,2.619053096861043,0.5245696717730927,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
68,1,2.282369001137506,0.2997823500712289,2.222362721123297,0.8526356941455095,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
68,2,1.811883895137546,0.3935420676756999,1.848798676377589,0.7353617750335205,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
69,1,2.170750076816287,0.44820115241541464,2.4472988387662795,0.7753569532592852,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
69,2,2.0384051395516587,0.40265073453875794,2.1762870890741124,0.756361132999606,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
70,1,2.271687239501039,0.5479447742293216,1.9898627837253275,0.6596953176235867,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
70,2,1.9092865208317595,0.585745421979107,2.3101795112860057,0.5453572870263343,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
71,1,2.5553578731673694,0.6258108867910466,2.6560626486021772,0.9149427252019526,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
71,2,2.0800160520347495,0.7385109833699597,3.205126248376476,0.9929961059305515,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
72,1,2.1111904248032114,0.5818896572814302,2.2067392366063863,1.0590450245638174,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
72,2,1.8826741881081908,0.6614437650150731,2.304983582129982,0.7732939349667916,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
73,1,2.294485252912302,0.45958842312561904,2.3837961651648514,0.8859153195565153,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
73,2,1.9382000977414244,0.3650764458334392,2.394616706353592,1.0299473375580521,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
74,1,2.297390935777746,0.4991859971810769,2.369261987985018,1.038571812706306,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
74,2,2.3824345596609184,0.5836504800112212,2.352680048584331,0.8113255794291464,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
75,1,1.7932713308294312,0.3977213354322585,2.084221650053325,0.7710765590437749,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
75,2,1.6384043460168218,0.4681516322493683,2.0057057626667714,0.9106802698021405,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
76,1,2.435060142412438,0.44277731275825566,1.7867831865858348,0.8274340503808179,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
76,2,2.2152343119882585,0.36583487582701296,1.8417637792776747,0.855215071920577,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
77,1,2.172998033180892,0.49452458823966744,2.289079928819604,0.8556489208998874,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
77,2,1.7676091013172295,0.41431745138413645,2.2655109372512787,0.6907592351327351,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
78,1,2.3225193612913744,0.6612777183400861,1.74895501742934,0.7488160370075267,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
78,2,2.2393732187984843,0.8326984053951474,1.806133909236078,0.8099551954406959,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
79,1,2.222402971470207,0.328666166443131,1.9060581618877792,0.783566672382173,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
79,2,2.110517840308417,0.41695020974375213,1.9274620263445572,0.65910363157303,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
80,1,2.1776434270945013,0.37199079371098964,2.157718215739774,0.7615388139341336,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.4147647461520156,0.4957710294248312,2.218256188965966,0.8329713909795572,25
80,2,1.7181295561940806,0.45010712582586937,2.1611640160189802,0.768983925710347,2.1622585458680987,-0.40599860314978287,2.117832221731078,0.18877614913508295,-0.3177348419308877,0.07507333092675196,0.029521895511597132,-0.14739655846865538,2.1299155071276292,0.5257915971167331,2.2446080705726406,0.7523405674229778,25
1,1,1.8636625885888372,0.5450762733116629,0.8623914463699432,0.5927192562815379,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
1,2,1.9623327660036962,0.7021919192676153,1.030792783157631,0.6681035476732609,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.870663244949846,0.5872195850953763,1.1337185665699057,0.7768081964337428,26
2,1,1.6658443258524083,0.43493647005895064,1.5240709705020705,0.9780724916340456,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
2,2,2.2571046575744482,0.8949284448128669,1.3536579958655028,0.752112104891918,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.870663244949846,0.5872195850953763,1.1337185665699057,0.7768081964337428,26
3,1,1.7062126063663636,0.5114478485254198,1.2877547084521441,0.7132736951346996,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
3,2,1.7108869881392277,0.38861364594526593,1.358613116029347,0.7987870364528411,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.870663244949846,0.5872195850953763,1.1337185665699057,0.7768081964337428,26
4,1,1.756975044273016,0.7293668831287912,0.8725135356789454,0.7654455967587048,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
4,2,2.0697438143545366,0.72023324687009,0.8266359103496308,0.8238522756435593,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.870663244949846,0.5872195850953763,1.1337185665699057,0.7768081964337428,26
5,1,1.8293165219669025,0.5272190611015037,1.0877397615743953,0.7628423867249358,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
5,2,1.8382778467038148,0.5956991348039887,0.9909610514839884,0.7370783568693148,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.870663244949846,0.5872195850953763,1.1337185665699057,0.7768081964337428,26
6,1,1.4997735190927144,0.4057350011853761,0.8194235290458565,0.865408040307614,1.6109679052606225,-0.3125626141787507,0.7161054035532288,0.16771080805920063,0.18486807410450373,0.17628536155756944,0.05849917388870178,-0.013701598590887345,1.7165916113590562,0.5127322685852292,1.09442244702136,0.7842321273016538,26
